x,y,z,density
1194530.0,-1623928.75,1321121.5,1
1723913.125,-2780014.25,504390.90625,1
1397322.75,2781050.25,1559562.375,1
806768.375,-2115974.75,-341711.625,1
926078.625,-1510808.25,950150.6875,1
1708096.0,-2041309.875,-890949.875,1
1450789.125,-2097436.0,2295746.25,1
1502660.625,-2307490.5,308222.46875,1
1858970.625,-2215903.75,-53685.98046875,1
537373.625,-2661578.25,-163036.9375,1
-95554.2421875,18763.14453125,-1159065.875,1
1123968.625,-1450817.75,-2655462.25,1
544077.6875,-336931.46875,1215744.625,1
358592.53125,-929173.125,3078439.25,1
184895.546875,-2354755.75,941703.875,1
890845.875,-1528341.75,-2979356.75,1
864653.6875,-1550040.25,-2885636.5,1
-800685.8125,-174836.375,2415255.25,1
1741370.625,-2000653.625,334297.625,1
95368.2734375,-2337156.25,-13663.384765625,1
735289.0625,432436.71875,-1488480.0,1
1024369.375,-801243.5,3024094.25,1
-523794.53125,-33351.19140625,2136240.5,1
94446.3828125,-572220.5625,-259908.546875,1
206828.296875,-1974385.875,1708510.125,1
1800683.875,2784927.0,-1057987.25,1
572239.4375,-1827280.5,2397781.0,1
-110069.453125,-560261.375,866090.25,1
1017211.75,-2688149.75,1460122.75,1
-1007082.125,613662.1875,-474661.3125,1
550202.6875,-1946718.625,621581.0,1
945562.25,-2384616.25,2056853.375,1
1040135.75,-1709803.875,984437.625,1
168731.015625,-719288.75,123994.828125,1
1377092.625,-2583218.75,-1522727.875,1
849521.6875,-2247911.25,2458363.75,1
131643.546875,371489.875,-575406.25,1
474207.15625,-1687224.0,-2005448.125,1
1072016.125,-1886746.5,-2752037.25,1
1459888.625,-1873502.75,631909.1875,1
1743176.5,-2149265.75,-1814868.5,1
677457.0,-2774326.75,351651.09375,1
817394.5,-1799374.5,796286.9375,1
967366.8125,-3222652.75,719843.25,1
1409394.0,-1526144.625,297110.21875,1
1966166.875,-2762450.25,975459.1875,1
1219052.625,-127115.5390625,364187.90625,1
1070135.875,-2806771.25,450945.65625,1
-1029607.875,1554326.0,1989755.125,1
1919142.375,-1729306.5,2284343.25,1
380115.3125,-1045104.6875,-1296575.75,1
910041.75,-2257691.5,-1734284.75,1
209190.203125,153796.609375,-288481.03125,1
947971.125,-1585470.0,192843.640625,1
1853879.75,-1726047.125,1682616.5,1
1494805.125,-1776363.25,441475.375,1
1190359.375,-2389756.0,1544840.125,1
769771.3125,-2814675.0,973643.8125,1
653277.125,-2731034.5,1331160.125,1
1405049.625,-1957051.25,-2013279.125,1
30088.37890625,757928.875,575488.0,1
883236.125,-185686.734375,-487728.34375,1
401600.65625,-38605.21484375,915056.6875,1
2091405.125,-2076370.875,-712990.9375,1
-492848.59375,498064.875,-445874.15625,1
1693613.875,-181865.96875,-2050375.375,1
1226336.75,-2793479.25,562176.3125,1
1706452.75,-1831250.25,-730559.9375,1
3191446.25,-633630.9375,961968.0625,1
2110174.0,-1604795.0,587899.0625,1
1483065.75,-115257.546875,687604.125,1
764688.5625,-2360591.25,2285458.0,1
1307306.25,-756280.5,-809293.75,1
567385.625,-771241.0625,-1196961.0,1
1108692.0,-2552496.25,-1933528.5,1
530703.8125,-1585555.125,2603991.5,1
2184171.25,-1853617.375,-1418887.75,1
-7023.1494140625,-935892.3125,2653189.5,1
963362.625,-582360.0,-789630.8125,1
401873.84375,-2555086.5,2082609.375,1
809694.9375,-700396.5625,-2659719.5,1
1028995.625,-2607133.75,-1196573.0,1
170441.265625,-1690001.25,976289.5625,1
785999.1875,-2847024.25,-1542189.375,1
453506.5,-1012628.1875,812313.75,1
1257113.5,-2571196.75,-1387024.25,1
1185253.125,-1306711.125,2341875.75,1
1126703.75,-2181858.25,-2342276.0,1
645621.0625,-2089469.375,2311658.25,1
2211975.25,-2502860.0,875306.75,1
538836.1875,-2552708.75,1428842.5,1
1096341.875,-2334761.25,2096467.125,1
2782701.5,-1295346.75,1643425.5,1
1209504.375,416043.59375,1669624.875,1
1270343.375,-2534962.0,-610674.9375,1
1228404.0,-1177725.375,2617967.0,1
57871.66015625,-544878.5,2606605.75,1
-1056367.875,165342.328125,2243137.75,1
393135.96875,-2675090.0,164804.109375,1
430999.5,-2946452.75,-1432267.0,1
1114936.375,-970148.5625,1628670.25,1
766558.5625,-1224925.75,-2190079.5,1
1158555.625,-486556.46875,1315012.5,1
267154.53125,-2667702.5,-799848.625,1
162093.578125,-1556140.875,-2052159.5,1
1445686.875,-2121897.0,836907.1875,1
1368295.875,-2328860.75,-1315448.875,1
2261849.0,-550275.6875,540750.5625,1
551822.9375,-1074214.75,-2956643.75,1
761082.3125,-631908.6875,-1747374.75,1
1925096.0,-1917391.875,1635202.375,1
1746239.75,-2766036.5,932134.125,1
1583968.875,-1651767.875,116320.5546875,1
386023.3125,-935894.5,-2307711.5,1
830849.9375,-1509222.75,2168853.5,1
65471.78125,-1429059.75,2321051.75,1
-1329100.625,1197479.375,2146279.75,1
-667032.125,-375259.09375,943068.125,1
1953021.0,-1905288.25,933682.6875,1
589268.8125,-76605.0,-333866.28125,1
211477.03125,1854.35791015625,-641175.25,1
-1034253.3125,-923603.875,2658944.25,1
1260533.25,-2307436.75,-826578.4375,1
672533.375,-1797202.375,1229481.25,1
1522514.875,-2371585.5,668725.6875,1
905124.875,-1352930.375,2181991.5,1
-75418.15625,-1888506.5,-358208.59375,1
2202472.25,-1328719.375,449554.125,1
1792526.125,-1865169.625,-2076382.5,1
1055907.5,1132210.25,-365341.0,1
1838405.25,-1209092.375,980031.125,1
348180.40625,-2987755.75,1370347.625,1
572154.9375,-2746544.75,1493501.875,1
-1580320.75,-908571.875,328183.5625,1
1093074.375,-722184.6875,7764.89892578125,1
2578487.5,-1590826.25,1395241.125,1
370267.375,-216883.828125,441722.0,1
688847.5,-941067.1875,-1023000.125,1
519097.53125,-619461.4375,-2092402.5,1
1736916.75,86535.484375,240026.265625,1
2857643.25,-544358.5625,1777653.875,1
2028239.875,-2839168.0,373672.375,1
708862.3125,-1058521.375,1550937.875,1
2201391.25,-1641562.75,-362224.625,1
883783.625,-865210.6875,1755709.625,1
747850.875,770378.875,960165.6875,1
430524.21875,-1684279.875,2785074.75,1
-192689.375,-2616725.75,2115995.25,1
1592232.75,-2198135.25,1950975.875,1
-46472.9921875,374835.8125,1302319.875,1
-69506.90625,-1900344.375,2584699.25,1
-84064.8359375,-592799.8125,-870753.375,1
584947.4375,-742602.75,-2070023.25,1
617786.625,-1106989.375,-598352.375,1
1035013.25,-3218827.75,-874351.4375,1
528150.4375,-2432670.25,-1724675.5,1
1258131.125,-2174307.0,-2086398.5,1
-320692.84375,-2041600.75,-1004908.625,1
311435.375,-983521.8125,-1191003.25,1
1562854.75,-2381257.25,-2044722.375,1
126617.4296875,-908452.6875,-2584988.5,1
-25028.9921875,-230947.21875,-1614890.25,1
150081.03125,381706.25,301658.25,1
2430766.25,-1721935.0,-841270.25,1
1541962.75,-2074359.875,-2129545.0,1
515947.75,20044.0234375,193562.484375,1
-178697.375,209663.6875,2291139.0,1
1202538.625,-1105980.125,-2710461.0,1
300517.625,-2290276.75,-1555420.375,1
547593.625,-1394640.625,2923167.0,1
915818.8125,-1579167.25,-2530888.75,1
881203.25,-1598572.625,-1950217.75,1
784084.5,-1766995.625,-716281.0625,1
417786.96875,-1799595.625,949292.125,1
26174.978515625,529688.125,1812159.75,1
917919.4375,-1144628.75,-3046859.25,1
-859004.6875,-646681.6875,350825.34375,1
153764.609375,908389.875,1593231.75,1
717351.625,-2635044.5,-734166.5625,1
1790602.625,-1887903.375,2116205.25,1
617331.125,-2346830.75,277233.0625,1
1609958.0,-1475867.25,554226.1875,1
232759.34375,720201.125,136042.125,1
1824053.875,290454.96875,-227166.59375,1
678243.0625,-1249390.75,-3141106.75,1
1472392.125,-514666.0,400354.59375,1
653601.9375,-1898843.375,-131808.203125,1
923190.3125,-2679831.0,-875167.0625,1
1963163.0,-1796213.375,-1206701.875,1
-2333375.75,-209419.671875,1460052.5,1
1468443.5,-2126244.75,-1705804.875,1
554684.1875,-991984.9375,1787827.75,1
1083712.0,-1072908.0,584788.5,1
-583369.8125,-614923.875,2803444.0,1
578603.125,-1239019.875,-170387.953125,1
395993.9375,61207.19140625,-7292.27783203125,1
897768.5625,-1314657.875,-1987502.5,1
257570.125,-1068633.75,212762.171875,1
2589924.0,-2039990.875,163719.265625,1
1504740.875,-323182.96875,2409722.75,1
1748077.625,-2229246.25,2050909.25,1
641661.9375,200380.953125,41904.0625,1
1804237.125,-1933213.25,1679697.625,1
524567.625,-915476.9375,1437715.625,1
1954200.375,-1760264.0,2302025.25,1
2543553.75,-345016.75,2224645.5,1
763290.625,-555246.25,2972882.0,1
484626.625,-750046.5625,-1255243.0,1
291297.15625,-2438671.25,-110258.7265625,1
1659107.875,-2504148.75,-634036.125,1
2194493.5,-160833.640625,1143081.125,1
443644.1875,-1582812.625,442459.6875,1
2110628.0,-1880787.375,807826.4375,1
97789.8046875,-223425.046875,1362115.625,1
-1170263.375,-2109343.25,-27189.501953125,1
690794.5625,-2765875.5,-1282109.875,1
1520121.25,1141314.25,486594.1875,1
1686079.625,-1554186.625,609137.25,1
1635515.0,-2165771.5,870461.9375,1
397415.0625,-120787.5078125,735142.4375,1
2486216.25,61549.01171875,1639293.25,1
328731.5,-1910149.75,2484316.75,1
1539922.625,-3134165.25,470757.15625,1
2130854.25,-2469064.5,-1309631.5,1
845195.6875,617142.25,-227242.453125,1
478490.09375,-183533.0,1038163.5,1
-79954.921875,-1739788.0,439182.6875,1
328395.53125,-1005197.125,961657.1875,1
627549.8125,-956381.125,-2873373.0,1
1083957.375,-2306021.25,-1854208.125,1
1913604.625,-2127160.75,-676039.0,1
624485.5,-549009.625,1636832.125,1
2621405.75,-1831469.75,648777.5,1
782248.375,-1123521.375,1653495.875,1
709786.375,-1179609.125,2336209.0,1
672688.25,-3084114.25,680787.0625,1
655545.4375,-3182252.0,-355855.90625,1
2087434.5,-1681381.125,-971226.1875,1
1791207.875,-1692136.125,-972191.5,1
2286390.75,-1449531.875,538619.125,1
2481005.75,354636.34375,497363.375,1
757439.9375,-420449.6875,1929951.375,1
244162.515625,-2076718.125,2516631.25,1
-421738.15625,-1978673.75,1956025.125,1
1204969.25,-1844855.625,-2535044.25,1
1216424.75,-3170622.25,-790583.5,1
989301.0625,-2377935.0,-105689.6640625,1
1481145.625,-1086890.125,795484.375,1
1419887.75,-2580910.5,-1205879.375,1
1022868.3125,-1394973.25,-1014742.9375,1
925093.0,-1639485.0,1082605.125,1
1292528.75,-884036.0,1729314.625,1
1612269.75,-2363787.75,-350475.15625,1
1873587.25,-3777.029296875,-2053398.875,1
2423757.0,-1753304.5,-218930.671875,1
244099.65625,-2173491.25,-824336.375,1
734982.6875,-781426.9375,-1979503.75,1
-335925.125,-409824.53125,-1845038.75,1
920837.75,-2517362.25,-944379.8125,1
528995.9375,-967672.3125,-2979005.25,1
361690.21875,-1559145.5,2272581.0,1
-260356.5,-286186.25,2772375.25,1
723328.625,-2298446.75,-597044.4375,1
-459568.5,72998.0390625,2472254.75,1
1060021.0,-1713395.375,1379461.625,1
-2007575.75,-262955.15625,27103.201171875,1
2337249.5,-1683564.0,215025.15625,1
1589078.75,-2967801.5,-901140.5,1
1548222.125,-2363465.5,26718.177734375,1
1113633.375,-1454008.25,-1613574.125,1
1449763.5,-2007154.125,-2318734.0,1
822724.1875,-769031.4375,2047918.75,1
1336241.75,-1787344.5,2337364.0,1
601861.6875,-391393.96875,2342248.0,1
-67709.6875,-2765730.0,-621504.0,1
51348.69921875,-1004471.375,-180276.78125,1
1308152.0,-2431397.75,-1021057.5,1
955104.75,-1467912.75,-590029.9375,1
598483.5,-2041031.875,2241836.0,1
297698.84375,-1658545.75,-2864283.0,1
873726.9375,-350687.9375,2842544.25,1
856478.8125,-3065879.25,36086.42578125,1
1250842.125,-1291826.0,486753.28125,1
1334627.125,-1109576.375,-1618134.25,1
1877997.375,-2950406.75,31431.97265625,1
1056218.25,-1495375.875,-2877499.0,1
1514940.625,-892255.625,2405585.75,1
147133.15625,-171144.84375,-3143836.25,1
1671844.75,-2243758.75,262175.15625,1
317401.84375,-1027124.3125,3068189.25,1
1832354.125,-2795253.0,27960.685546875,1
2113486.25,-2263626.5,-491324.59375,1
2249830.25,-2141565.75,413450.9375,1
-2089238.375,-805242.8125,544605.625,1
1554336.875,606356.0625,2814004.0,1
1348893.625,-2085304.875,-363750.5625,1
1883758.0,-1928553.25,-2092134.625,1
577789.9375,-1892099.0,-2396306.75,1
625825.4375,-351867.3125,733712.0,1
1271304.5,-1948110.0,533622.5625,1
839232.8125,-1366731.875,-2726935.25,1
1552473.25,-2797524.5,1145297.125,1
69690.234375,-256938.203125,-2649114.5,1
1402694.0,-1692240.375,2211492.5,1
-4247.3603515625,-773065.8125,-912107.5,1
1081037.875,-1246399.25,314098.03125,1
390365.65625,-2142995.5,157255.296875,1
1496179.5,-2007284.625,-750892.0625,1
248878.546875,-278009.90625,-2171831.75,1
1184129.75,-1317922.5,2877466.25,1
1431710.75,-921587.0625,-2318601.5,1
2365671.0,-2172023.25,-1215585.125,1
-1480789.25,-1452664.0,2844319.25,1
728758.5,-3308764.75,823721.25,1
1774130.375,21022.240234375,-873596.125,1
1555514.0,-2674544.25,1104101.5,1
34716.71875,-518065.53125,2960657.0,1
1272848.875,-1524607.875,1252093.625,1
597838.125,-3073571.0,-879280.5,1
2291567.5,-2205317.0,196270.90625,1
493340.59375,-2406595.75,1118993.125,1
673543.1875,-990505.375,-1293927.375,1
292278.0625,-1315054.0,-2372453.0,1
577385.0625,-577988.9375,3300513.75,1
1810153.0,-724034.625,1116826.75,1
568123.9375,-2735196.0,627101.375,1
1093948.125,-2861492.75,203789.453125,1
1235347.875,146806.125,239845.21875,1
1524426.625,-1525383.375,-579298.5625,1
-102471.1796875,-483974.3125,-581630.5,1
802596.5,-146581.6875,657347.1875,1
1035434.1875,-1946465.75,859716.9375,1
-295181.34375,-569044.375,3004013.5,1
88897.125,-201715.046875,3205763.75,1
-1581542.375,-474157.4375,2139533.0,1
1819988.75,-1539141.625,-2086594.125,1
2170112.25,-1809611.875,1283445.625,1
1082788.375,-2815449.25,-434146.375,1
837836.625,-1508348.625,-1510611.875,1
927447.0625,-304487.4375,239993.4375,1
706703.4375,-1247776.0,-3092075.0,1
454760.09375,1549792.5,1067750.75,1
1061454.875,1479467.125,2416019.25,1
2311008.25,-2119004.25,684801.875,1
418089.71875,-2166796.0,791023.125,1
1479096.125,-1952578.375,-49665.5859375,1
1019543.25,-1574413.375,1117898.125,1
1111978.25,-2494656.0,-1555615.0,1
56070.9921875,-645959.125,-2085579.875,1
1604074.625,-864256.375,-2197366.25,1
2314414.0,-111217.203125,1890982.875,1
-663985.3125,623556.9375,-585336.25,1
1829086.25,-2434489.0,292811.1875,1
593653.25,-1371049.625,-1006925.6875,1
1091986.0,-2938093.25,1507356.25,1
1229867.625,-876241.625,908156.875,1
294299.25,-483414.96875,1987361.875,1
1998135.5,-2132317.25,-461465.09375,1
71204.7265625,-4655.07666015625,1354911.375,1
650415.625,-1506600.0,-2597402.0,1
477644.0625,666514.5,-54187.6484375,1
1479297.375,-2212650.0,877037.8125,1
912159.9375,-785358.6875,-358290.8125,1
2065601.75,-2317874.5,-895982.375,1
2197855.0,-1173330.625,858312.375,1
-2315490.0,-1117228.5,1070130.75,1
91432.0,96542.40625,1566662.75,1
347406.3125,-2378563.5,775759.5,1
1066540.5,-2382637.5,-425233.46875,1
1068176.125,-1403728.75,-791317.1875,1
1908336.75,-249045.921875,1486607.875,1
-502168.75,-2849152.5,1416531.5,1
1492489.0,-2687230.5,1258331.75,1
-232476.65625,-1188697.0,925655.6875,1
1505857.75,-1765480.75,2031866.75,1
1146023.875,-1557452.75,-1408678.0,1
1162060.375,-1097406.0,-1878923.0,1
1957149.125,-2028343.875,1812883.5,1
1634508.625,-1228041.875,2841600.5,1
652259.4375,-956354.5625,-749807.1875,1
575520.9375,-1373819.375,1710482.625,1
2119191.0,-1983692.875,250436.8125,1
1525825.125,-2027629.875,-309117.3125,1
1117996.5,-1702387.0,-2513443.25,1
1478656.25,-2918379.0,-1178302.125,1
1216240.75,-1128343.125,1165179.375,1
1967636.0,-1693303.125,1189970.625,1
422685.875,-1673277.25,-2035077.0,1
2148004.25,-1276402.875,274188.3125,1
392211.5,-1081513.75,804350.375,1
880435.0625,-797530.25,-988552.4375,1
397569.75,-338938.0625,-40912.34375,1
2027213.875,-1077220.25,2250745.5,1
1073184.375,-1059643.875,2954063.25,1
873392.5,-1940781.5,1017721.5,1
1451015.0,-2722117.75,928751.0625,1
700019.75,-1555264.5,3088362.25,1
-543310.375,-227388.875,-1678242.375,1
1426498.0,-1379370.375,-827910.125,1
2182696.0,-1971723.25,913379.25,1
-414720.25,-525140.75,-87370.25,1
759447.25,-2344330.0,-1060208.125,1
441769.46875,-1498802.75,-2985247.5,1
-706535.25,-1218685.0,2739173.75,1
1241291.25,-2655903.75,-1264620.25,1
377053.71875,-2273628.25,-1707837.0,1
131876.515625,-849869.875,-588006.5,1
832056.875,-2009724.5,-697563.0,1
-137389.15625,1980383.625,1384337.625,1
799544.625,-3121419.25,749988.3125,1
1765290.5,-1502655.0,693943.625,1
563030.625,-1078278.625,-2436354.0,1
553352.625,-656300.4375,3370209.0,1
988548.5625,-874969.8125,1532969.5,1
1094398.375,-1952785.375,1466233.0,1
727546.25,-994369.9375,-1434898.125,1
281678.34375,-534142.5625,-867709.625,1
1084475.25,-1703232.625,-1173778.625,1
1430638.25,-2055830.125,114674.75,1
865579.8125,-3006058.25,714114.4375,1
860454.625,-1919867.75,-1805262.875,1
713440.4375,-475360.875,-510692.1875,1
-184664.796875,369578.84375,1375972.375,1
-586083.875,135386.46875,-925313.0625,1
1372451.875,-3041036.25,527.3444213867188,1
607002.875,86442.015625,-2814.396728515625,1
1393561.875,-1593163.25,726910.6875,1
941141.0625,-1217064.625,-1837896.125,1
333176.6875,1561687.25,634139.375,1
70613.6171875,-1649437.625,-1182117.25,1
1016540.125,-836833.9375,1597307.375,1
722868.5,-2465033.0,-538221.0,1
1309786.0,-1456942.75,-2292256.5,1
1116632.125,-500273.09375,445762.40625,1
923124.1875,-1040179.625,-2445991.75,1
1070445.0,-758680.5,54449.23046875,1
2099781.25,-678729.5625,1934115.875,1
1618820.5,-2779434.0,294740.15625,1
227278.8125,-1848130.5,2925131.25,1
1105027.0,-1627259.375,-1299081.75,1
996234.1875,-1259355.125,-1583944.125,1
-386766.375,-965315.3125,2245429.5,1
2192629.25,-2004484.5,-1635068.75,1
1948262.625,-1370845.125,2243589.25,1
921123.6875,-842867.9375,-1020788.4375,1
577326.625,-1093584.375,-2154790.0,1
2297041.25,-1190876.625,2183884.75,1
1850404.375,-1627471.25,-2367932.75,1
1746284.25,-1761084.875,1798287.25,1
1465192.375,-2400070.25,1621583.5,1
523393.78125,-89891.1171875,-776866.75,1
431383.53125,-2959279.5,461687.125,1
1223335.375,-1389175.5,-2565748.5,1
900727.0625,-2288091.5,-646154.5625,1
1767193.625,-1763579.75,2121308.75,1
1947712.0,-2313781.25,622604.0625,1
2046963.875,-2487295.25,-573444.75,1
477595.53125,-857564.625,-2414683.5,1
1838693.625,-2646599.25,944885.0625,1
1586415.625,-1797139.875,-1195131.875,1
2337408.0,-1353713.125,1144761.375,1
212773.34375,-20999.083984375,-968662.1875,1
2371905.0,-1607109.875,1284643.125,1
931449.625,-2093191.375,1621901.0,1
2273360.5,-1207953.375,1022866.0,1
732997.0,-2849471.0,-1095121.25,1
806857.25,-2552426.25,-143021.375,1
1690302.125,-2231044.5,537728.375,1
561178.75,528714.75,1612380.0,1
773606.125,-1312258.875,475123.65625,1
-82220.3984375,354432.375,-1153104.125,1
2005901.0,-1727686.125,2001957.625,1
1378206.0,-377536.6875,2115040.5,1
1435905.25,-2139942.25,-1429207.125,1
582249.5625,550671.4375,1990197.375,1
1709554.625,-1931680.0,2005888.75,1
738868.875,-1172260.375,186723.640625,1
1716148.375,-2811782.0,-1224973.75,1
550762.75,-817631.6875,1824547.5,1
400890.9375,-1064139.375,514659.21875,1
-266051.78125,-751563.6875,-1518591.25,1
1391434.5,-1866390.0,-1218707.125,1
600780.375,-1781326.75,-951160.4375,1
752640.1875,-2799899.0,-119736.5546875,1
1757653.625,-1133368.875,-2740675.0,1
482400.78125,-1030137.4375,1182582.125,1
1178826.25,-1052262.875,-1197655.25,1
2287219.75,-1355290.75,-1081682.125,1
1492865.875,-2289693.75,1505840.25,1
869454.5625,-764160.0,1179809.625,1
2090665.125,662803.625,1092319.75,1
404209.21875,-1331120.875,-69783.5546875,1
1286013.875,-1583225.5,-745879.8125,1
280902.59375,-722333.4375,-1978320.5,1
1791232.125,-2544771.5,-715602.875,1
922111.75,1677412.75,759719.625,1
98100.2578125,-458531.5,-2272824.5,1
277041.90625,-2191850.75,495310.96875,1
1957815.875,-2055920.0,-1946121.125,1
1917334.75,-2259039.25,-777939.75,1
1128059.5,-2792410.25,1819266.875,1
1758930.0,-1907191.25,-1021056.8125,1
2210458.0,-1066250.125,140736.265625,1
605657.0625,-2745201.5,-1685073.625,1
2268706.25,-1508574.75,1357820.625,1
1690242.75,-1486006.75,-1985682.875,1
1028053.1875,-1807620.0,245989.71875,1
43451.08203125,-1497191.875,40391.453125,1
433927.9375,-4383.45654296875,3228160.0,1
750624.1875,-1892604.125,275109.0,1
671315.125,-2404866.75,276045.96875,1
1925132.875,-537312.3125,1497182.0,1
577669.8125,-1468610.75,890430.875,1
-1286879.0,4986.9609375,1871914.625,1
1511565.5,-847664.5,1092809.625,1
1248108.0,-1735786.75,-2208845.75,1
883326.4375,-2133091.25,43226.5546875,1
548451.625,-535383.5625,-1269006.875,1
1627487.5,-1858606.125,2187006.75,1
2732036.25,-1821965.625,133098.0,1
1048219.625,-2387863.25,1707411.875,1
47948.4375,-949685.125,2165386.25,1
528680.4375,-2031378.25,-219975.296875,1
864500.1875,-1816367.375,-1846357.375,1
1332264.75,-1984767.5,560409.25,1
2226777.5,-2148581.25,833213.3125,1
1783391.25,-1564401.625,52596.9765625,1
769644.3125,1609840.625,2542384.25,1
243122.0,-919320.5,-2948026.75,1
840349.3125,-983821.375,2359920.75,1
1343151.125,-499611.71875,461821.6875,1
1557678.625,-1322754.875,2668527.25,1
700955.6875,-2395006.25,1756485.375,1
576167.375,-312334.84375,-429633.34375,1
1114922.0,-2518890.25,1419636.875,1
320862.03125,-851763.3125,1176514.75,1
1923133.375,-2380010.75,-793440.8125,1
1899069.875,-382276.28125,1185346.25,1
1555931.5,-1708556.0,-2526683.25,1
1279032.0,-2067567.125,-1773355.375,1
485374.65625,-488836.3125,-2484531.75,1
3272124.25,-509424.5,-1085440.0,1
1013280.25,-881068.375,-569607.5625,1
366454.8125,-384194.59375,-1488081.875,1
1192147.625,-2690876.75,1363095.875,1
430337.03125,-1429953.375,-814371.5625,1
1806491.25,-2719771.5,-980633.625,1
1125264.75,-623815.4375,2947194.25,1
607622.75,-1673793.5,-3018645.5,1
1766170.5,-1580884.5,-2108211.25,1
1504016.5,-1408269.0,-2689119.75,1
1026640.875,-1645339.5,659055.125,1
851376.4375,350313.40625,672322.0,1
361092.75,-2455534.5,2452757.5,1
343649.875,-1595361.125,423400.40625,1
1447995.75,-2655214.0,-385134.5625,1
735396.875,-2471900.0,2298832.0,1
1755740.875,-2152815.75,-979212.375,1
372666.15625,-173653.140625,-1396039.875,1
801078.0625,-276177.84375,-1968906.5,1
1585126.125,-836206.5625,-871064.5,1
-42126.97265625,139293.140625,-1018922.0625,1
956058.5625,-1824776.375,51825.15625,1
-670910.6875,-2089974.25,534065.4375,1
1156090.125,-808392.375,-828548.6875,1
1730021.5,-1085296.875,82305.2109375,1
1450342.75,-1422993.25,-2109570.25,1
549505.5625,-101913.125,200368.140625,1
1114409.125,-934967.0,-2486871.75,1
2061875.375,-2122153.0,1311440.125,1
1052874.375,-2064243.125,-122206.515625,1
1156010.75,-537944.125,967487.4375,1
476282.71875,-1389358.625,-162630.96875,1
588091.25,-1119953.0,-241148.0,1
2474403.75,-1988173.0,524050.5625,1
-713188.6875,-1260567.625,2749304.25,1
1224874.5,-2794856.75,-605119.375,1
-1187241.125,708999.4375,1356958.75,1
-411858.625,2315922.75,2626232.5,1
1778475.75,-2114713.25,1425449.75,1
2101149.5,-681583.0625,1029275.0625,1
1433333.875,-2289522.75,-517148.6875,1
552538.375,-1160576.5,-783559.5,1
355247.625,-2509955.25,-14585.9892578125,1
2513999.5,-2322987.25,720032.1875,1
2413717.0,-1241262.375,1812740.625,1
183979.34375,448891.46875,2802078.0,1
2657823.75,883964.75,641744.0625,1
1605999.25,-1936373.875,-501759.625,1
572439.375,-261354.140625,2386527.75,1
80585.1484375,-910602.0625,2605509.25,1
1486854.25,-2002592.0,-1327153.625,1
1767655.0,-958142.25,-820226.9375,1
701243.9375,-2976726.75,319058.84375,1
1055174.375,-884834.25,-146029.671875,1
375573.65625,-2316384.25,59089.7109375,1
624740.0,-1354680.875,1398770.75,1
1101555.875,-1321077.625,-2492832.75,1
477617.25,-573454.625,-2282875.0,1
1416789.75,-1425856.5,-2465369.5,1
804265.5,-2947530.25,-721378.6875,1
2120965.5,-1471758.625,-87734.890625,1
436358.875,-3182088.25,-708528.125,1
1987642.25,-1849457.25,-1397815.0,1
1869983.5,-2886210.75,-602351.125,1
679180.4375,-3115645.5,1256023.625,1
1162678.75,-2587384.5,531901.5,1
1286126.75,-2583852.75,228927.78125,1
1053617.75,-1938415.25,-2129746.75,1
1999543.0,-1980463.25,-650733.1875,1
30366.666015625,777523.875,924926.5,1
1818312.0,-2487365.75,-1421554.625,1
1798474.875,13835.734375,-2487098.75,1
1488291.75,-1345659.25,2085652.875,1
1310062.875,-1473246.375,161231.703125,1
-509785.625,-1058455.75,2154306.25,1
1914564.625,-2254694.0,-344408.625,1
1148884.25,-2849090.5,-101469.5390625,1
1898388.75,-1635724.125,1283546.125,1
734951.0,-947450.1875,1664604.875,1
1070602.5,-2482897.25,-224875.25,1
2776714.5,-1570037.125,-1483079.5,1
260680.234375,-625508.5625,-3080312.0,1
1660916.125,-695666.5,1014928.0,1
730867.3125,-1407405.5,-2134934.25,1
346677.25,-1765425.375,-758171.8125,1
1033254.125,-2053604.25,-1626030.375,1
716077.5625,-1795965.0,2839897.25,1
1118840.75,-1530308.25,197701.765625,1
252350.40625,-1846728.75,989640.25,1
888956.25,-1847015.625,758789.25,1
885429.125,-2326559.0,1061909.875,1
416456.15625,-1564479.125,-2868768.25,1
1054476.5,-899138.0,-697760.375,1
241930.609375,-1818864.5,2123073.0,1
1663383.5,-353377.59375,2750325.5,1
852676.125,-2264724.5,2317378.75,1
555683.1875,-2575493.5,-1860447.875,1
998589.0,-2757613.0,959113.6875,1
1814460.0,-1103741.625,2156144.0,1
-60200.125,-2283290.25,1688789.75,1
402084.28125,-1675816.5,1158640.125,1
1311784.5,-2119516.0,-1663274.125,1
347615.90625,-477645.03125,582639.25,1
1017966.5625,-681247.5,1907703.25,1
69331.140625,-149110.296875,-1514506.125,1
-204886.53125,-1542006.375,-1102818.625,1
692523.0625,-225824.953125,-2180845.5,1
2691260.5,-1406933.375,-1417340.5,1
1643541.5,-288913.1875,-879562.9375,1
1818756.625,-1665994.625,234389.5625,1
548931.625,-157936.671875,-208148.46875,1
-246939.3125,-2190895.0,993604.8125,1
405534.03125,-1061808.5,-2606453.75,1
246353.390625,13007.3916015625,615362.1875,1
1200086.375,-1406664.875,622747.875,1
1694973.375,-1967558.0,1936204.875,1
1567494.75,-2715914.25,-236166.984375,1
-91001.1171875,-2307211.5,-273366.375,1
1076672.5,-2007118.0,-1555866.0,1
1637729.625,-2141333.75,-571893.4375,1
